YACHE,YALA,CROSS RIVER
YAHE,YALA,CROSS RIVER
OBIOR,ANIOCHA NORTH,DELTA
ONICHA UGBO,ANIOCHA NORTH,DELTA
OBOMKPA,ANIOCHA NORTH,DELTA
ONICHA - OLONA,ANIOCHA NORTH,DELTA
ISSELE - AZAGBA,ANIOCHA NORTH,DELTA
ISSELE UKU I,ANIOCHA NORTH,DELTA
ISSELE UKU II,ANIOCHA NORTH,DELTA
IDUMUJE - UNOR,ANIOCHA NORTH,DELTA
UKWU - NZU,ANIOCHA NORTH,DELTA
EZI,ANIOCHA NORTH,DELTA
OGWASHI - UKU VILLAGE,ANIOCHA - SOUTH,DELTA
OGWASHI - UKU I,ANIOCHA - SOUTH,DELTA
OGWASHI - UKU II,ANIOCHA - SOUTH,DELTA
UBULU - UKU I,ANIOCHA - SOUTH,DELTA
UBULU - UKU II,ANIOCHA - SOUTH,DELTA
UBULU - UNOR,ANIOCHA - SOUTH,DELTA
NSUKWA,ANIOCHA - SOUTH,DELTA
EJEME,ANIOCHA - SOUTH,DELTA
ISHEAGU-EWULU,ANIOCHA - SOUTH,DELTA
ABA - UNOR,ANIOCHA - SOUTH,DELTA
UBULU OKITI,ANIOCHA - SOUTH,DELTA
BOMADI,BOMADI,DELTA
KPAKIAMA,BOMADI,DELTA
ESANMA,BOMADI,DELTA
OGRIAGBENE,BOMADI,DELTA
KOLAFIOGBENE/EKAMETAGBENE,BOMADI,DELTA
OGBEINAMA/OKOLOBA,BOMADI,DELTA
AKUGBENE I,BOMADI,DELTA
AKUGBENE II,BOMADI,DELTA
AKUGBENE III,BOMADI,DELTA
OGO - EZE,BOMADI,DELTA
TORUGBENE,BURUTU,DELTA
TAMIGBE,BURUTU,DELTA
TUOMO,BURUTU,DELTA
SEIMBIRI,BURUTU,DELTA
OJOBO,BURUTU,DELTA
BULOU - NDORO,BURUTU,DELTA
NGBILEBIRI I,BURUTU,DELTA
NGBILEBIRI II,BURUTU,DELTA
OGBOLUBIRI,BURUTU,DELTA
OBOTEBE,BURUTU,DELTA
OGULAGHA,BURUTU,DELTA
ABRAKA I,ETHIOPE EAST,DELTA
ABRAKA II,ETHIOPE EAST,DELTA
ABRAKA III,ETHIOPE EAST,DELTA
AGBON I,ETHIOPE EAST,DELTA
AGBON II,ETHIOPE EAST,DELTA
AGBON III,ETHIOPE EAST,DELTA
AGBON IV,ETHIOPE EAST,DELTA
AGBON V,ETHIOPE EAST,DELTA
AGBON VI,ETHIOPE EAST,DELTA
AGBON VII,ETHIOPE EAST,DELTA
AGBON VIII,ETHIOPE EAST,DELTA
MOSOGAR I,ETHIOPE WEST,DELTA
MOSOGAR II,ETHIOPE WEST,DELTA
JESSE I,ETHIOPE WEST,DELTA
JESSE II,ETHIOPE WEST,DELTA
JESSE III,ETHIOPE WEST,DELTA
JESSE IV,ETHIOPE WEST,DELTA
OGHARA I,ETHIOPE WEST,DELTA
OGHARA II,ETHIOPE WEST,DELTA
OGHARA III,ETHIOPE WEST,DELTA
OGHARA IV,ETHIOPE WEST,DELTA
OGHARA V,ETHIOPE WEST,DELTA
OWA I,IKA NORTH- EAST,DELTA
OWA II,IKA NORTH- EAST,DELTA
OWA III,IKA NORTH- EAST,DELTA
OWA IV,IKA NORTH- EAST,DELTA
OWA V,IKA NORTH- EAST,DELTA
OWA VI,IKA NORTH- EAST,DELTA
AKUMAZI,IKA NORTH- EAST,DELTA
IGBODO,IKA NORTH- EAST,DELTA
UTE - OKPU,IKA NORTH- EAST,DELTA
IDUMUESAH,IKA NORTH- EAST,DELTA
UMUNEDE,IKA NORTH- EAST,DELTA
MBIRI,IKA NORTH- EAST,DELTA
UTE - OGBEJE,IKA NORTH- EAST,DELTA
OTOLOKPO,IKA NORTH- EAST,DELTA
AGBOR TOWN I,IKA - SOUTH,DELTA
AGBOR TOWN II,IKA - SOUTH,DELTA
IHUOZOMOR (OZANOGOGO ALISIMIE),IKA - SOUTH,DELTA
IHIUIYASE I,IKA - SOUTH,DELTA
EKUKU - AGBOR,IKA - SOUTH,DELTA
IHUIYASE II,IKA - SOUTH,DELTA
BOJI - BOJI I,IKA - SOUTH,DELTA
BOJI - BOJI II,IKA - SOUTH,DELTA
BOJI - BOJI III,IKA - SOUTH,DELTA
ABAVO I,IKA - SOUTH,DELTA
ABAVO II,IKA - SOUTH,DELTA
ABAVO III,IKA - SOUTH,DELTA
IYEDE I,ISOKO NORTH,DELTA
IYEDE II,ISOKO NORTH,DELTA
ELLU/RADHEO/OVRODE,ISOKO NORTH,DELTA
OFAGBE,ISOKO NORTH,DELTA
ILUELOGBO,ISOKO NORTH,DELTA
OWHE/AKIEHWE,ISOKO NORTH,DELTA
EMEVOR,ISOKO NORTH,DELTA
OKPE - ISOKO,ISOKO NORTH,DELTA
OZORO I,ISOKO NORTH,DELTA
OZORO II,ISOKO NORTH,DELTA
OZORO III,ISOKO NORTH,DELTA
OYEDE,ISOKO NORTH,DELTA
OTIBIO,ISOKO NORTH,DELTA
OLEH I,ISOKO SOUTH,DELTA
OLEH II,ISOKO SOUTH,DELTA
AVIARA,ISOKO SOUTH,DELTA
UZERE,ISOKO SOUTH,DELTA
EMEDE,ISOKO SOUTH,DELTA
OLOMORO,ISOKO SOUTH,DELTA
IGBIDE,ISOKO SOUTH,DELTA
EROWA/UMEH,ISOKO SOUTH,DELTA
ENHWE/OKPOLO,ISOKO SOUTH,DELTA
IRRI I,ISOKO SOUTH,DELTA
IRRI II,ISOKO SOUTH,DELTA
OSSISSA,NDOKWA EAST,DELTA
AFOR/OBIKWELE,NDOKWA EAST,DELTA
ABARRA/INYI/ONUABOH,NDOKWA EAST,DELTA
OKPAI/UTCHI/BENEKU,NDOKWA EAST,DELTA
ABOH/AKARRAI,NDOKWA EAST,DELTA
ONYIA/ADIAI/OTUOKU/UMUOLU,NDOKWA EAST,DELTA
ASE,NDOKWA EAST,DELTA
IBEDENI,NDOKWA EAST,DELTA
IBREDE/IGBUKU / ONOGBOKOR,NDOKWA EAST,DELTA
ASHAKA,NDOKWA EAST,DELTA
UTAGBA OGBE,NDOKWA WEST,DELTA
UTAGBA UNO I,NDOKWA WEST,DELTA
UTAGBA UNO II,NDOKWA WEST,DELTA
UTAGBA UNO III,NDOKWA WEST,DELTA
ONICHA - UKWANI,NDOKWA WEST,DELTA
OGUME I,NDOKWA WEST,DELTA
OGUME II,NDOKWA WEST,DELTA
ABBI I,NDOKWA WEST,DELTA
ABBI II,NDOKWA WEST,DELTA
EMU,NDOKWA WEST,DELTA
OREROKPE,OKPE,DELTA
OVIRI - OKPE,OKPE,DELTA
OHA I,OKPE,DELTA
OHA II,OKPE,DELTA
AGHALOKPE,OKPE,DELTA
ARAGBA TOWN,OKPE,DELTA
MEREJE I,OKPE,DELTA
MEREJE II,OKPE,DELTA
MEREJE III,OKPE,DELTA
UGHOTON,OKPE,DELTA
AKWUKWU,OSHIMILI - NORTH,DELTA
EBU,OSHIMILI - NORTH,DELTA
ILLAH,OSHIMILI - NORTH,DELTA
IBUSA I,OSHIMILI - NORTH,DELTA
IBUSA II,OSHIMILI - NORTH,DELTA
IBUSA III,OSHIMILI - NORTH,DELTA
IBUSA IV,OSHIMILI - NORTH,DELTA
IBUSA V,OSHIMILI - NORTH,DELTA
OKPANAM,OSHIMILI - NORTH,DELTA
UKALA,OSHIMILI - NORTH,DELTA
OGBELE/AKPAKO,OSHIMILI - SOUTH,DELTA
ANALA-AMAKOM,OSHIMILI - SOUTH,DELTA
OKWE,OSHIMILI - SOUTH,DELTA
UMUEZEI,OSHIMILI - SOUTH,DELTA
UMUAJI,OSHIMILI - SOUTH,DELTA
UMUONAJE,OSHIMILI - SOUTH,DELTA
AGU,OSHIMILI - SOUTH,DELTA
UGBOMANTA QUARTERS,OSHIMILI - SOUTH,DELTA
WEST END,OSHIMILI - SOUTH,DELTA
CABLE POINT I,OSHIMILI - SOUTH,DELTA
CABLE POINT II,OSHIMILI - SOUTH,DELTA
ABARI,PATANI,DELTA
PATANI I,PATANI,DELTA
PATANI II,PATANI,DELTA
PATANI III,PATANI,DELTA
TAWARE/KOLOWARA AVEN,PATANI,DELTA
AGOLOMA,PATANI,DELTA
TORU-ANGIAMA,PATANI,DELTA
BOLOU - ANGIAMA,PATANI,DELTA
UDUOPHORI,PATANI,DELTA
ODORUBU/ADOBU/BOLOU APELEBRI,PATANI,DELTA
SAPELE URBAN I,SAPELE,DELTA
SAPELE URBAN II,SAPELE,DELTA
SAPELE URBAN III,SAPELE,DELTA
SAPELE URBAN IV,SAPELE,DELTA
SAPELE URBAN V,SAPELE,DELTA
SAPELE URBAN VI,SAPELE,DELTA
SAPELE URBAN VII,SAPELE,DELTA
SAPELE URBAN VIII,SAPELE,DELTA
AMUOKPE,SAPELE,DELTA
ELUME,SAPELE,DELTA
OKOKPORO/UGBORHEN,SAPELE,DELTA
UDU I,UDU,DELTA
UDU II,UDU,DELTA
UDU III,UDU,DELTA
UDU IV,UDU,DELTA
OPETE/ASSAGBA/EDJOPHE,UDU,DELTA
EKETE,UDU,DELTA
OVWIAN I,UDU,DELTA
OVWIAN II,UDU,DELTA
ORHUWHURUN,UDU,DELTA
ALADJA,UDU,DELTA
AGBARHA,UGHELLI NORTH,DELTA
OGOR,UGHELLI NORTH,DELTA
OROGUN I,UGHELLI NORTH,DELTA
OROGUN II,UGHELLI NORTH,DELTA
UGHELLI I,UGHELLI NORTH,DELTA
UGHELLI II,UGHELLI NORTH,DELTA
UGHELLI III,UGHELLI NORTH,DELTA
EVWRENI,UGHELLI NORTH,DELTA
UWHERU,UGHELLI NORTH,DELTA
AGBARHO I,UGHELLI NORTH,DELTA
AGBARHO II,UGHELLI NORTH,DELTA
EWU I,UGHELLI SOUTH,DELTA
EWU II,UGHELLI SOUTH,DELTA
EWU III,UGHELLI SOUTH,DELTA
OLOMU I,UGHELLI SOUTH,DELTA
OLOMU II,UGHELLI SOUTH,DELTA
EFFURUN - OTOR,UGHELLI SOUTH,DELTA
EKAKPAMRE,UGHELLI SOUTH,DELTA
JEREMI I,UGHELLI SOUTH,DELTA
JEREMI II,UGHELLI SOUTH,DELTA
JEREMI III,UGHELLI SOUTH,DELTA
JEREMI IV,UGHELLI SOUTH,DELTA
UMUTU,UKWUANI,DELTA
AKOKU,UKWUANI,DELTA
EBEDEI,UKWUANI,DELTA
UMUKWATA,UKWUANI,DELTA
EZIOKPOR,UKWUANI,DELTA
AMAI,UKWUANI,DELTA
EZIONUM,UKWUANI,DELTA
UMUEBU,UKWUANI,DELTA
OBIARUKU I,UKWUANI,DELTA
OBIARUKU II,UKWUANI,DELTA
EFFURUN I,UVWIE,DELTA
EFFURUN II,UVWIE,DELTA
ENERHEN I,UVWIE,DELTA
ENERHEN II,UVWIE,DELTA
UGBORIKOKO,UVWIE,DELTA
UGBOROKE,UVWIE,DELTA
UGBOMRO/UGBOLOKPOSO,UVWIE,DELTA
ARMY BARRACKS AREA,UVWIE,DELTA
EKPAN I,UVWIE,DELTA
EKPAN II,UVWIE,DELTA
OGHEYE,WARRI NORTH,DELTA
GBOKODA,WARRI NORTH,DELTA
EBROHIMI,WARRI NORTH,DELTA
EGHORO,WARRI NORTH,DELTA
KOKO I,WARRI NORTH,DELTA
KOKO II,WARRI NORTH,DELTA
OPUAMA (EGBEMA I),WARRI NORTH,DELTA
TSEKELEWU (EGBEMA II),WARRI NORTH,DELTA
OGBINBIRI (EGBEMA III),WARRI NORTH,DELTA
OGBUDUGBUDU (EGBEMA IV),WARRI NORTH,DELTA
OBODO/OMADINO,WARRI SOUTH,DELTA
ODE-ITSEKIRI,WARRI SOUTH,DELTA
OGUNU/EKUREDE-URHOBO,WARRI SOUTH,DELTA
UGBUWANGUE/EKUREDE-ITSEKIRI,WARRI SOUTH,DELTA
G.R.A.,WARRI SOUTH,DELTA
BOWEN,WARRI SOUTH,DELTA
PESSU,WARRI SOUTH,DELTA
OKERE,WARRI SOUTH,DELTA
IGBUDU,WARRI SOUTH,DELTA
EDJEBA,WARRI SOUTH,DELTA
OKUMAGBA I,WARRI SOUTH,DELTA
OKUMAGBA II,WARRI SOUTH,DELTA
OGBE - IJOH,WARRI SOUTH WEST,DELTA
ISABA,WARRI SOUTH WEST,DELTA
OPOROZA,WARRI SOUTH WEST,DELTA
GBARAMATU,WARRI SOUTH WEST,DELTA
UGBORODO,WARRI SOUTH WEST,DELTA
AKPIKPA,WARRI SOUTH WEST,DELTA
MADANGHO,WARRI SOUTH WEST,DELTA
ORERE,WARRI SOUTH WEST,DELTA
AJA - UDAIBO,WARRI SOUTH WEST,DELTA
OGIDIGBEN,WARRI SOUTH WEST,DELTA
ABAKPA,ABAKALIKI,EBONYI
AMACHI (NDEBO),ABAKALIKI,EBONYI
AMACHI (NDEGU),ABAKALIKI,EBONYI
AMAGU / ENYIGBA,ABAKALIKI,EBONYI
AMAGU UNUHU,ABAKALIKI,EBONYI
AZUMINI/AZUGWU,ABAKALIKI,EBONYI
AZUIYIOKWU LAYOUT,ABAKALIKI,EBONYI
AZUIYI UDENE,ABAKALIKI,EBONYI
EDDA,ABAKALIKI,EBONYI
IZZI UNUHU,ABAKALIKI,EBONYI
NDIAGU,ABAKALIKI,EBONYI
OKPOITUMO NDEBOR,ABAKALIKI,EBONYI
OKPOITUMO NDIEGU,ABAKALIKI,EBONYI
TIMBER SHED,ABAKALIKI,EBONYI
AMATA-AKPOHA,AFIKPO NORTH,EBONYI
AMOGU AKPOHA,AFIKPO NORTH,EBONYI
EZEKE AMASIRI,AFIKPO NORTH,EBONYI
POPERI AMASIRI,AFIKPO NORTH,EBONYI
ITIM AFIKPO,AFIKPO NORTH,EBONYI
IBII/OZIZA AFIKPO,AFIKPO NORTH,EBONYI
NKPOGHORO AFIKPO,AFIKPO NORTH,EBONYI
OHAISU AFIKPO A,AFIKPO NORTH,EBONYI
OHAISU AFIKPO B,AFIKPO NORTH,EBONYI
UGWUEGU AFIKPO,AFIKPO NORTH,EBONYI
UWANA AFIKPO 1,AFIKPO NORTH,EBONYI
UWANA AFIKPO II,AFIKPO NORTH,EBONYI
AMAEKE EKOLI,AFIKPO SOUTH,EBONYI
AMAIGBO,AFIKPO SOUTH,EBONYI
AMANGWU,AFIKPO SOUTH,EBONYI
AMIRI EKOLI,AFIKPO SOUTH,EBONYI
AMOSO,AFIKPO SOUTH,EBONYI
EBUNWANA,AFIKPO SOUTH,EBONYI
NDIOKE EKOLI,AFIKPO SOUTH,EBONYI
NGUZU,AFIKPO SOUTH,EBONYI
OGBU (AMATO),AFIKPO SOUTH,EBONYI
OSO,AFIKPO SOUTH,EBONYI
OWUTU,AFIKPO SOUTH,EBONYI
ABAKPA,EBONYI,EBONYI
ABOFIA,EBONYI,EBONYI
AGALEGU,EBONYI,EBONYI
ECHIABA,EBONYI,EBONYI
EGWUDINAGU,EBONYI,EBONYI
ENYIBICHIRI I,EBONYI,EBONYI
ENYIBICHIRI II,EBONYI,EBONYI
KPIRIKPIRI,EBONYI,EBONYI
MBEKE,EBONYI,EBONYI
NDIAGU,EBONYI,EBONYI
NDIEBOR,EBONYI,EBONYI
ONUENYIM,EBONYI,EBONYI
URBAN NEW LAYOUT,EBONYI,EBONYI
AMUDA / AMAWULA,EZZA NORTH,EBONYI
EKKA,EZZA NORTH,EBONYI
INYERE,EZZA NORTH,EBONYI
NDIAGUAZU - UMUOGHARA,EZZA NORTH,EBONYI
NKOMORO,EZZA NORTH,EBONYI
OGBOJI,EZZA NORTH,EBONYI
OKPOSI UMUOGHARA,EZZA NORTH,EBONYI
OMEGE UMUEZEOKOHA,EZZA NORTH,EBONYI
ORIUZOR,EZZA NORTH,EBONYI
OSHIEGBE UMUEZEOKOHA,EZZA NORTH,EBONYI
UMUEZEOKA,EZZA NORTH,EBONYI
AMAEZEKWE,EZZA SOUTH,EBONYI
AMAGU/NSOKKARA,EZZA SOUTH,EBONYI
AMANA,EZZA SOUTH,EBONYI
AMEKA,EZZA SOUTH,EBONYI
AMUDO/OKOFFIA,EZZA SOUTH,EBONYI
AMUZU,EZZA SOUTH,EBONYI
ECHARA,EZZA SOUTH,EBONYI
EZZAMA,EZZA SOUTH,EBONYI
IKWUATOR/IDEMBIA,EZZA SOUTH,EBONYI
ONUEKE URBAN,EZZA SOUTH,EBONYI
UMUNWAGU / IDEMBIA,EZZA SOUTH,EBONYI
AMA INYIMA,IKWO,EBONYI
ECHIALIKE,IKWO,EBONYI
EKA AWOKE,IKWO,EBONYI
EKPANWUDELE,IKWO,EBONYI
EKPELU,IKWO,EBONYI
ENYIBICHIRI,IKWO,EBONYI
ETAM,IKWO,EBONYI
IGBUDU I,IKWO,EBONYI
IGBUDU II,IKWO,EBONYI
INYIMAGU I,IKWO,EBONYI
INYIMAGU II,IKWO,EBONYI
NDIAGU AMAGU I,IKWO,EBONYI
NDIAGU AMAGU II,IKWO,EBONYI
NDIAGU ECHARA I,IKWO,EBONYI
NDIAGU ECHARA II,IKWO,EBONYI
NDUFU AMAGU I,IKWO,EBONYI
NDUFU AMAGU II,IKWO,EBONYI
NDUFU ALIKE,IKWO,EBONYI
NDUFU ECHARA,IKWO,EBONYI
NOYE ALIKE,IKWO,EBONYI
AGBA,ISHIELU,EBONYI
AMAEZU,ISHIELU,EBONYI
AZUINYABA 'A',ISHIELU,EBONYI
AZUINYABA 'B',ISHIELU,EBONYI
EZILLO I,ISHIELU,EBONYI
EZILLO II,ISHIELU,EBONYI
EZZAGU I (OGBOJI),ISHIELU,EBONYI
EZZAGU II (NKOMORO),ISHIELU,EBONYI
IYONU,ISHIELU,EBONYI
NKALAGU,ISHIELU,EBONYI
NKALAHA,ISHIELU,EBONYI
NTEZI,ISHIELU,EBONYI
OBEAGU,ISHIELU,EBONYI
OHOFIA,ISHIELU,EBONYI
OKPOTO,ISHIELU,EBONYI
UMUHUALI,ISHIELU,EBONYI
AKAEZE UKWU,IVO,EBONYI
AMAEZE ISHIAGU,IVO,EBONYI
AMAGU,IVO,EBONYI
AMONYE,IVO,EBONYI
IHENTA OGIDI,IVO,EBONYI
IYIOJI AKAEZE,IVO,EBONYI
NDIOKORO UKWU,IVO,EBONYI
NGWOGWO,IVO,EBONYI
OBINAGU,IVO,EBONYI
OKUE,IVO,EBONYI
UMOBO,IVO,EBONYI
AGBAJA MGBO,IZZI,EBONYI
AGBAJA ANYANWUIGWE,IZZI,EBONYI
AGBAJA OFFIA ONWE,IZZI,EBONYI
EZZA INYIMAGU IGBUHU,IZZI,EBONYI
EZZA INYIMAGU - IGWELEDOHA,IZZI,EBONYI
EZZA INYIMAGU - IZIOGO,IZZI,EBONYI
EZZA INYIMAGU NDIAGU,IZZI,EBONYI
IGBEAGU NDUOGBU,IZZI,EBONYI
IGBEAGU NDI ETTAH,IZZI,EBONYI
IGBEAGU III,IZZI,EBONYI
MGBALAUKWU INYIMAGU I,IZZI,EBONYI
MGBALAUKWU INYIMAGU II,IZZI,EBONYI
NDIEZE INYIMAGU MGBABELUZOR,IZZI,EBONYI
NDIEZE INYIMAGU II NDIABOR ISHIAGU,IZZI,EBONYI
AMAECHI OKPOSI,OHAOZARA,EBONYI
ENE- NA - EZERAKU,OHAOZARA,EBONYI
MGBOM OKPOSI,OHAOZARA,EBONYI
OBIOZARA,OHAOZARA,EBONYI
OKPOSI ACHARA,OHAOZARA,EBONYI
OKPOSI OKWU,OHAOZARA,EBONYI
UGBOGOLOGO UGWULANGWU,OHAOZARA,EBONYI
UHUOTARU UGWULANGWU,OHAOZARA,EBONYI
UMUCHIMA,OHAOZARA,EBONYI
UMUNAGA,OHAOZARA,EBONYI
UMUOBUNA,OHAOZARA,EBONYI
EFFIUM I,OHAUKWU,EBONYI
EFFIUM II,OHAUKWU,EBONYI
EZZAMGBO,OHAUKWU,EBONYI
ISHI NGBO I,OHAUKWU,EBONYI
ISHI NGBO II,OHAUKWU,EBONYI
NGBO,OHAUKWU,EBONYI
OKPOSHI I,OHAUKWU,EBONYI
OKPOSHI II,OHAUKWU,EBONYI
UMUAGARA / AMECHI,OHAUKWU,EBONYI
UMU OGUDU OSHIA,OHAUKWU,EBONYI
UMU OGUDU AKPU I,OHAUKWU,EBONYI
UMU OGUDU AKPU II,OHAUKWU,EBONYI
WIGBEKE I,OHAUKWU,EBONYI
WIGBEKE II,OHAUKWU,EBONYI
WIGBEKE III,OHAUKWU,EBONYI
ABAOMEGE,ONICHA,EBONYI
AGBABOR-ISU,ONICHA,EBONYI
AMANATOR-ISU,ONICHA,EBONYI
EBIA OSHIRI,ONICHA,EBONYI
ENUAGU-ONICHA,ONICHA,EBONYI
ISINKWO-UKAWU,ONICHA,EBONYI
ISI-ONICHA,ONICHA,EBONYI
OBEAGU-ISU,ONICHA,EBONYI
OGUDUOKWO OSHIRI,ONICHA,EBONYI
OKUZU-UKAWU,ONICHA,EBONYI
UGWU-OSHIRI,ONICHA,EBONYI
UMUDOMI-ONICHA,ONICHA,EBONYI
IGARRA I,AKOKO EDO,EDO
IGARRA II,AKOKO EDO,EDO
IMOGA/ LAMPESE/ BEKUMA/ EKPE,AKOKO EDO,EDO
IBILLO/ EKPESA/ EKOR/ IKIRAN-ILE/ OKE,AKOKO EDO,EDO
MAKEKE/ OJAH/ DANGBALA/ OJIRAMI/ ANYAWOZA,AKOKO EDO,EDO
OLOMA/ OKPE/ IJAJA/ KAKUMA/ ANYARA,AKOKO EDO,EDO
SOMORIKA / OGBE / SASARO / ONUMU / ESHAWA / OGUGU IGBOSHI-AFE / IGBOSHI - ELE / AIYEGUNLE,AKOKO EDO,EDO
ENWAN/ATTE/IKPESHI/EGBIGELE,AKOKO EDO,EDO
UNEME-NEKHUA/AKPAMA/ AIYETORO/ EKPEDO/ ERHURUN/ UNEME OSU,AKOKO EDO,EDO
OSOSO,AKOKO EDO,EDO
OTUBU,EGOR,EDO
OLIHA,EGOR,EDO
OGIDA/USE,EGOR,EDO
EGOR,EGOR,EDO
UWELU,EGOR,EDO
EVBAREKE,EGOR,EDO
USELU I,EGOR,EDO
USELU II,EGOR,EDO
OKHORO,EGOR,EDO
UGBOWO,EGOR,EDO
UNEAH,ESAN CENTRAL,EDO
UWESSAN I,ESAN CENTRAL,EDO
UWESSAN II,ESAN CENTRAL,EDO
IKEKATO,ESAN CENTRAL,EDO
OTORUWO I,ESAN CENTRAL,EDO
OTORUWO II,ESAN CENTRAL,EDO
EWU I,ESAN CENTRAL,EDO
EWU II,ESAN CENTRAL,EDO
OPOJI,ESAN CENTRAL,EDO
UGBEGUN,ESAN CENTRAL,EDO
EGBELE,ESAN NORTH EAST,EDO
OBEIDU,ESAN NORTH EAST,EDO
ARUE,ESAN NORTH EAST,EDO
UELEN/ OKUGBE,ESAN NORTH EAST,EDO
IDUMU-OKOJIE,ESAN NORTH EAST,EDO
UZEA,ESAN NORTH EAST,EDO
AMEDOKHIAN,ESAN NORTH EAST,EDO
EFANDION,ESAN NORTH EAST,EDO
UWALOR,ESAN NORTH EAST,EDO
EWOYI,ESAN NORTH EAST,EDO
UBIERUMU,ESAN NORTH EAST,EDO
EWOHIMI I,ESAN SOUTH EAST,EDO
EWOHIMI II,ESAN SOUTH EAST,EDO
EWATTO,ESAN SOUTH EAST,EDO
OHORDUA,ESAN SOUTH EAST,EDO
EMU,ESAN SOUTH EAST,EDO
UBIAJA I,ESAN SOUTH EAST,EDO
UBIAJA II,ESAN SOUTH EAST,EDO
ILLUSHI I,ESAN SOUTH EAST,EDO
ILLUSHI II,ESAN SOUTH EAST,EDO
UGBOHA,ESAN SOUTH EAST,EDO
OGWA,ESAN WEST,EDO
UJIOGBA,ESAN WEST,EDO
EGORO/IDOA/UKHUN,ESAN WEST,EDO
EMAUDO/ EGUARE/ EKPOMA,ESAN WEST,EDO
IHUNMUDUMU/IDUMEBO/UKE/UJEMEN,ESAN WEST,EDO
IRUEKPEN,ESAN WEST,EDO
EMUHI/ UKPENU/ UJOELEN/IGOR,ESAN WEST,EDO
UROHI,ESAN WEST,EDO
UHIELE,ESAN WEST,EDO
ILLEH/EKO-INE,ESAN WEST,EDO
FUGAR I,ETSAKO CENTRAL,EDO
FUGAR II,ETSAKO CENTRAL,EDO
FUGAR III,ETSAKO CENTRAL,EDO
OGBONA,ETSAKO CENTRAL,EDO
IRAOKHOR,ETSAKO CENTRAL,EDO
EKPERI I,ETSAKO CENTRAL,EDO
EKPERI II,ETSAKO CENTRAL,EDO
EKPERI III,ETSAKO CENTRAL,EDO
SOUTH UNEME I,ETSAKO CENTRAL,EDO
SOUTH UNEME II,ETSAKO CENTRAL,EDO
AGENEBODE,ETSAKO EAST,EDO
WANNO I,ETSAKO EAST,EDO
WANNO II,ETSAKO EAST,EDO
WEPPA,ETSAKO EAST,EDO
OKPELLA I,ETSAKO EAST,EDO
OKPELLA II,ETSAKO EAST,EDO
OKPELLA III,ETSAKO EAST,EDO
OKPELLA IV,ETSAKO EAST,EDO
THREE IBIES,ETSAKO EAST,EDO
OKPEKPE,ETSAKO EAST,EDO
AUCHI,ETSAKO WEST,EDO
AUCHI I,ETSAKO WEST,EDO
AUCHI II,ETSAKO WEST,EDO
AUCHI III,ETSAKO WEST,EDO
SOUTH IBIE,ETSAKO WEST,EDO
JAGBE,ETSAKO WEST,EDO
AVIELE,ETSAKO WEST,EDO
ANWAIN,ETSAKO WEST,EDO
UZAIRUE NORTH WEST,ETSAKO WEST,EDO
UZAIRUE NORTH EAST,ETSAKO WEST,EDO
UZAIRUE SOUTH WEST,ETSAKO WEST,EDO
UZAIRUE SOUTH EAST,ETSAKO WEST,EDO
EKEKHEN/IDUMUOGO/EGBIKI,IGUEBEN,EDO
IDIGUN/ IDUMEDO,IGUEBEN,EDO
AFUDA/IDUMUOKA,IGUEBEN,EDO
UHE/IDUMUOGBO/IDUMUEKE,IGUEBEN,EDO
UDO,IGUEBEN,EDO
OWU/ OKUTA/ EGUARE EBELLE,IGUEBEN,EDO
OKALO/ OKPUJIE,IGUEBEN,EDO
AMAHOR/UGUN,IGUEBEN,EDO
EWOSSA,IGUEBEN,EDO
EKPON,IGUEBEN,EDO
IWOGBAN/UTEH,IKPOBA/OKHA,EDO
OREGBENI,IKPOBA/OKHA,EDO
OGBESON,IKPOBA/OKHA,EDO
ADUWAWA / EVBO MODU,IKPOBA/OKHA,EDO
ST. SAVIOUR,IKPOBA/OKHA,EDO
GORRETTI,IKPOBA/OKHA,EDO
UGBEKUN,IKPOBA/OKHA,EDO
IDOGBO,IKPOBA/OKHA,EDO
OBAYANTOR,IKPOBA/OKHA,EDO
OLOGBO,IKPOBA/OKHA,EDO
OGBE,OREDO,EDO
GRA/ETETE,OREDO,EDO
UZEBU,OREDO,EDO
URUBI/EVBIEMWEN/IWEHEN,OREDO,EDO
IHOGBE/ ISEKHERE/ OREOGHENE/ IBIWE/ ICE ROAD,OREDO,EDO
NEW BENIN I,OREDO,EDO
NEW BENIN II,OREDO,EDO
OREDO,OREDO,EDO
IKPEMA/EGUADASE,OREDO,EDO
UNUERU/OGBOKA,OREDO,EDO
OGBELAKA/ NEKPENEKPEN,OREDO,EDO
IBIWE/ IWEGIE/ UGBAGUE,OREDO,EDO
AIBIOKUNLA I,ORHIONMWON,EDO
AIBIOKUNLA II,ORHIONMWON,EDO
UGBEKA,ORHIONMWON,EDO
IYOBA,ORHIONMWON,EDO
UGBOKO,ORHIONMWON,EDO
UKPATO,ORHIONMWON,EDO
URHONIGBE NORTH,ORHIONMWON,EDO
URHONIGBE SOUTH,ORHIONMWON,EDO
UGU,ORHIONMWON,EDO
EVBOESI,ORHIONMWON,EDO
IGBANKE EAST,ORHIONMWON,EDO
IGBANKE WEST,ORHIONMWON,EDO
OKADA WEST,OVIA NORTH EAST,EDO
OKADA EAST,OVIA NORTH EAST,EDO
UHEN,OVIA NORTH EAST,EDO
